Unnamed: 0,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
850,1,8,1,2,1,7,1
832,1,2,1,3,1,7,0
63,1,6,1,2,0,11,4
838,1,8,1,1,1,6,0
259,2,2,1,1,1,7,0
192,1,2,1,3,2,7,2
654,1,2,1,2,1,7,0
615,1,2,1,3,1,7,3
971,1,2,1,2,1,7,0
405,1,9,1,2,0,6,0
725,2,2,2,1,1,7,0
753,1,6,1,1,1,7,8
942,1,6,1,1,1,7,5
720,1,5,2,3,1,7,0
92,2,2,1,1,1,7,0
429,1,5,2,1,1,6,0
653,1,5,2,2,1,2,2
433,1,2,1,2,1,1,0
403,1,7,2,2,0,7,0
433,1,2,1,2,1,1,0
111,1,2,1,3,1,7,0
928,1,5,1,3,1,1,2
374,1,2,1,1,2,7,3
58,1,5,1,3,1,4,0
42,1,6,6,1,1,7,0
206,1,6,1,1,1,7,2
779,1,2,1,3,1,7,0
295,1,2,1,3,1,7,5
117,1,3,2,1,1,1,1
531,1,9,6,1,1,1,0
221,2,5,1,3,2,1,0
165,1,2,1,3,1,8,2
642,1,2,1,2,1,2,2
155,1,2,1,1,2,7,0
183,1,2,1,2,1,7,0
89,1,5,1,2,2,6,2
93,1,6,2,3,1,7,4
12,2,3,6,1,1,7,0
972,1,7,1,1,2,7,2
833,1,2,1,1,1,12,0
804,1,2,1,3,1,7,3
944,2,2,1,1,1,11,6
741,2,2,1,2,1,7,3
833,1,2,1,1,1,12,0
803,1,6,2,1,1,7,0
437,1,3,1,1,1,9,6
537,1,9,1,1,1,7,4
586,1,5,1,3,1,7,8
967,1,5,1,2,1,7,0
875,1,3,1,1,1,7,0
935,2,6,1,1,1,2,5
810,1,2,6,1,1,7,2
149,1,2,1,1,1,3,0
659,1,5,2,3,1,7,1
7,1,2,1,1,1,2,3
28,1,5,2,3,1,7,2
295,1,2,1,3,1,7,5
985,1,5,2,2,2,7,3
925,1,2,1,3,1,7,0
720,1,5,2,3,1,7,0
639,1,3,1,2,1,7,9
339,2,6,1,2,0,7,0
627,1,2,1,1,1,7,0
438,1,5,1,1,1,12,0
143,1,2,1,3,1,11,6
941,1,5,1,3,1,3,0
829,1,2,2,1,2,7,0
746,1,2,1,3,2,7,7
518,2,5,1,1,1,7,0
975,1,5,1,3,1,7,2
44,2,2,1,3,2,7,0
954,1,1,1,3,2,3,3
238,1,4,2,3,1,7,1
951,1,5,2,3,1,3,3
943,1,2,1,3,1,7,6
154,1,2,1,2,1,7,1
180,1,2,1,3,1,7,5
214,1,2,1,3,1,7,1
87,1,2,1,1,1,7,2
255,1,5,1,3,1,7,8
510,1,3,1,1,1,1,1
72,1,2,1,1,1,7,0
930,1,5,2,3,1,2,6
178,2,2,1,3,1,5,6
211,1,9,1,2,1,7,0
804,1,2,1,3,1,7,3
233,2,3,1,3,1,7,3
464,1,5,2,3,1,11,8
750,2,5,1,2,1,7,9
222,1,6,1,1,0,7,6
630,1,5,1,3,1,7,4
824,1,3,2,1,2,7,1
263,1,2,1,3,1,7,0
206,1,6,1,1,1,7,2
606,2,5,2,3,1,7,1
884,1,2,1,2,1,1,7
733,1,2,1,3,1,7,0
365,1,5,2,1,1,7,4
275,1,5,1,2,1,7,0
379,1,2,6,2,1,7,4
742,1,2,1,1,0,7,4
308,1,9,2,3,2,7,6
630,1,5,1,3,1,7,4
267,1,3,1,1,1,7,0
944,2,2,1,1,1,11,6
784,1,6,1,3,1,5,1
63,1,6,1,2,0,11,4
809,1,6,6,3,1,7,2
349,1,5,1,2,1,7,8
924,1,6,1,3,1,7,0
914,1,3,2,3,1,12,0
493,1,5,1,2,0,7,7
522,1,2,1,3,1,7,1
97,1,8,4,3,1,7,8
945,1,5,1,3,1,7,1
70,2,4,2,3,2,6,3
363,1,2,1,2,1,7,0
569,1,2,6,3,1,7,0
801,1,2,1,2,1,7,2
762,1,5,1,3,1,7,6
275,1,5,1,2,1,7,0
49,1,2,2,1,1,7,3
357,1,5,1,2,1,7,1
727,1,5,1,2,1,7,2
905,1,6,6,3,1,7,9
927,1,2,1,2,1,7,2
563,1,2,1,3,1,7,1
782,1,3,1,3,1,3,0
484,1,5,1,3,1,7,9
83,1,5,2,3,1,7,7
898,1,2,1,1,1,7,1
804,1,2,1,3,1,7,3
637,2,6,1,2,1,7,1
807,1,3,1,1,1,7,6
583,1,5,1,3,2,11,2
295,1,2,1,3,1,7,5
235,1,2,1,1,1,7,4
55,1,5,1,1,1,7,1
918,1,5,6,1,1,3,0
359,1,6,1,3,0,7,0
906,1,3,1,1,2,11,0
109,1,2,1,3,1,7,0
191,1,2,2,1,1,1,0
903,2,2,6,3,2,7,3
92,2,2,1,1,1,7,0
861,1,5,1,2,2,3,1
567,1,2,1,1,1,7,0
59,1,5,1,2,1,2,6
649,1,6,1,1,1,7,2
38,2,6,6,1,1,7,0
539,1,2,2,2,1,7,1
48,1,5,1,3,1,12,6
419,2,3,1,3,1,7,3
636,1,2,1,1,1,7,4
12,2,3,6,1,1,7,0
991,1,6,1,3,2,7,2
35,1,2,2,1,1,6,3
100,1,2,1,1,0,7,0
793,1,4,2,3,1,7,1
85,1,2,2,1,2,7,2
515,2,2,1,3,0,4,2
222,1,6,1,1,0,7,6
337,1,6,6,2,1,7,0
959,1,6,1,3,1,7,4
165,1,2,1,3,1,8,2
382,2,2,1,3,2,1,4
855,1,2,6,3,1,11,8
894,1,7,1,1,1,7,0
375,1,2,1,2,1,7,4
470,1,2,2,1,1,7,3
789,1,2,1,3,1,7,0
641,1,6,1,1,2,7,5
30,1,5,1,2,1,7,0
374,1,2,1,1,2,7,3
10,1,9,1,2,2,7,2
987,1,5,1,1,1,2,3
301,1,5,2,3,2,3,0
95,1,5,1,2,1,7,5
189,1,6,2,3,2,7,9
452,2,6,1,1,1,1,0
191,1,2,2,1,1,1,0
485,1,6,6,1,1,11,3
265,1,2,1,3,1,7,1
423,1,6,1,1,1,7,2
127,1,2,6,1,1,3,1
237,1,7,1,3,1,7,0
919,1,2,1,1,1,7,0
354,1,2,2,1,1,7,0
939,1,2,2,1,1,7,0
111,1,2,1,3,1,7,0
827,2,2,6,3,1,7,1
445,1,6,1,1,0,7,0
342,1,5,1,1,2,7,2
144,1,2,2,1,1,12,5
64,1,2,1,1,2,7,2
246,2,2,1,3,1,3,6
734,1,2,2,1,1,7,0
990,1,2,1,1,1,7,6
489,1,2,1,1,1,6,2
824,1,3,2,1,2,7,1
438,1,5,1,1,1,12,0
105,1,5,4,2,1,12,0
180,1,2,1,3,1,7,5
183,1,2,1,2,1,7,0
225,1,6,2,3,1,2,0
776,2,3,1,2,1,7,2
789,1,2,1,3,1,7,0
908,1,5,2,3,1,7,1
88,1,2,2,1,1,3,3
687,1,2,1,1,1,7,0
529,1,5,2,1,1,7,2
370,1,8,1,1,1,2,0
971,1,2,1,2,1,7,0
935,2,6,1,1,1,2,5
912,1,5,2,2,1,7,2
398,1,2,2,3,1,4,1
105,1,5,4,2,1,12,0
270,1,2,2,3,2,4,9
974,2,5,2,3,1,7,2
830,1,6,6,1,1,7,0
502,1,6,6,1,2,7,2
678,1,2,6,1,1,11,2
524,1,2,2,1,1,7,9
848,1,5,2,2,1,3,9
31,1,6,2,1,0,11,9
392,1,3,1,2,1,12,6
39,1,5,6,3,1,1,9
659,1,5,2,3,1,7,1
217,1,5,1,2,0,2,0
730,1,6,6,1,2,1,0
980,2,3,6,3,2,7,1
81,1,3,2,3,1,7,0
844,1,3,1,1,1,11,1
719,1,2,2,2,1,7,0
200,1,5,1,1,0,7,0
446,1,3,1,1,1,7,0
843,1,3,2,1,0,7,4
427,1,2,1,1,1,2,1
37,1,2,4,3,2,11,2
210,1,5,1,3,1,2,4
443,2,5,6,1,0,11,0
326,1,6,2,1,2,7,5
760,1,7,1,3,1,7,0
226,2,2,1,3,1,7,0
47,1,2,2,1,2,7,4
17,1,5,2,3,1,7,0
911,2,2,2,3,1,3,6
438,1,5,1,1,1,12,0
806,1,2,1,1,1,7,1
707,1,2,2,1,1,3,3
186,1,2,1,3,2,7,0
344,2,6,1,1,2,7,6
223,1,6,1,3,1,7,3
829,1,2,2,1,2,7,0
487,1,6,1,3,2,7,0
908,1,5,2,3,1,7,1
876,1,6,6,1,1,7,9
848,1,5,2,2,1,3,9
228,2,4,1,1,1,2,4
389,1,3,2,1,2,7,0
978,1,4,1,1,2,7,7
588,1,5,2,3,1,7,2
187,1,6,1,3,1,7,9
857,1,6,6,1,1,7,1
269,1,5,1,1,1,7,0
606,2,5,2,3,1,7,1
309,1,5,1,2,2,7,0
131,2,2,1,3,1,7,6
550,1,3,6,2,1,7,2
71,1,2,2,3,1,7,0
792,1,8,1,3,1,7,1
844,1,3,1,1,1,11,1
671,1,7,1,1,1,7,2
186,1,2,1,3,2,7,0
485,1,6,6,1,1,11,3
190,1,5,1,3,1,7,8
421,1,2,1,3,2,4,5
119,1,5,1,1,2,7,6
219,1,5,2,2,1,7,2
52,1,6,1,2,1,9,0
733,1,2,1,3,1,7,0
450,1,3,2,1,1,1,0
411,2,5,1,1,1,7,3
642,1,2,1,2,1,2,2
236,1,8,1,3,1,7,3
757,1,5,1,2,1,6,5
737,1,3,1,3,1,1,0
719,1,2,2,2,1,7,0
405,1,9,1,2,0,6,0
607,1,2,6,3,1,3,1
421,1,2,1,3,2,4,5
711,1,6,6,1,1,7,0
246,2,2,1,3,1,3,6
71,1,2,2,3,1,7,0
829,1,2,2,1,2,7,0
184,1,6,1,1,2,6,0
5,1,8,2,1,2,4,2
205,1,2,1,2,0,3,3
543,1,2,2,3,1,7,5
610,1,3,1,1,1,7,0
905,1,6,6,3,1,7,9
386,1,3,1,1,1,2,0
767,1,3,1,1,1,7,0
698,2,6,1,1,1,7,5
75,2,6,2,3,0,6,8
176,1,5,1,3,1,3,1
826,1,5,4,3,2,7,6
798,2,2,6,1,1,7,1
348,1,3,2,3,1,7,5
254,1,2,1,2,1,4,0
836,1,5,1,1,1,7,4
701,1,2,1,1,1,7,0
307,1,2,1,1,1,2,3
344,2,6,1,1,2,7,6
126,1,2,1,1,1,11,9
936,2,1,1,3,1,7,2
286,1,2,1,1,1,7,0
765,1,2,1,2,1,7,0
724,1,6,1,3,1,7,1
761,1,6,1,1,1,7,4
595,2,5,1,3,1,7,6
486,1,6,2,1,1,2,8
382,2,2,1,3,2,1,4
405,1,9,1,2,0,6,0
387,1,6,1,1,1,7,2
524,1,2,2,1,1,7,9
556,1,2,1,1,1,2,3
638,1,5,1,1,1,12,3
937,1,6,1,3,2,7,2
625,1,5,1,3,1,1,6
944,2,2,1,1,1,11,6
275,1,5,1,2,1,7,0
499,2,2,1,3,1,7,2
716,1,6,1,3,1,7,5
336,1,2,1,1,1,2,0
949,1,5,6,3,1,3,5
931,2,2,6,1,1,7,0
480,1,6,1,2,1,7,6
896,1,3,1,3,0,7,0
910,1,2,1,1,1,4,0
972,1,7,1,1,2,7,2
272,1,2,2,1,1,7,0
919,1,2,1,1,1,7,0
57,1,3,1,1,1,7,2
327,2,2,1,1,1,3,2
730,1,6,6,1,2,1,0
108,1,3,1,1,1,7,2
278,1,3,2,3,1,2,1
685,1,5,1,3,1,1,3
327,2,2,1,1,1,3,2
775,1,2,2,1,1,7,4
314,1,2,1,3,1,7,5
473,1,6,2,2,2,7,9
110,1,2,1,2,1,7,0
698,2,6,1,1,1,7,5
780,2,5,2,1,1,2,0
934,1,6,1,1,1,7,0
228,2,4,1,1,1,2,4
496,1,2,1,1,0,12,0
155,1,2,1,1,2,7,0
472,1,5,2,1,2,7,0
700,1,6,1,2,0,7,0
271,1,2,1,3,1,3,1
886,1,8,1,1,1,7,1
1,1,8,2,1,2,7,4
757,1,5,1,2,1,6,5
721,1,2,1,1,1,7,0
510,1,3,1,1,1,1,1
912,1,5,2,2,1,7,2
285,1,2,2,1,2,7,5
870,1,6,2,2,0,7,0
12,2,3,6,1,1,7,0
607,1,2,6,3,1,3,1
497,1,5,1,2,1,7,0
732,1,2,1,1,1,8,0
237,1,7,1,3,1,7,0
93,1,6,2,3,1,7,4
337,1,6,6,2,1,7,0
780,2,5,2,1,1,2,0
170,1,3,1,1,1,12,3
980,2,3,6,3,2,7,1
605,1,6,1,1,1,7,1
660,2,6,1,1,1,3,4
623,1,2,2,3,2,3,5
566,2,5,2,2,0,7,2
848,1,5,2,2,1,3,9
935,2,6,1,1,1,2,5
466,1,5,1,3,2,6,6
627,1,2,1,1,1,7,0
142,1,5,1,3,1,7,6
200,1,5,1,1,0,7,0
179,1,9,1,1,1,7,2
713,2,2,6,3,1,7,0
363,1,2,1,2,1,7,0
478,1,5,6,1,0,7,2
564,1,3,2,1,1,7,0
470,1,2,2,1,1,7,3
383,1,2,2,3,1,7,8
691,1,5,1,1,1,6,0
925,1,2,1,3,1,7,0
416,1,8,2,1,2,7,0
824,1,3,2,1,2,7,1
307,1,2,1,1,1,2,3
648,1,2,1,2,1,7,1
693,1,2,2,3,1,7,6
366,1,2,1,2,0,7,4
0,1,6,1,1,2,11,1
43,1,5,1,2,2,1,5
738,1,2,1,1,1,7,7
842,1,2,6,3,1,4,0
97,1,8,4,3,1,7,8
719,1,2,2,2,1,7,0
264,1,6,1,1,2,7,3
799,1,2,2,2,1,7,2
782,1,3,1,3,1,3,0
139,1,2,2,2,1,7,6
480,1,6,1,2,1,7,6
236,1,8,1,3,1,7,3
973,2,3,6,3,1,7,2
952,1,2,6,3,1,7,0
903,2,2,6,3,2,7,3
71,1,2,2,3,1,7,0
666,1,5,1,1,1,7,5
189,1,6,2,3,2,7,9
267,1,3,1,1,1,7,0
320,1,3,1,2,2,7,1
106,1,2,2,1,1,7,9
231,1,6,1,1,2,7,8
41,1,2,1,3,1,7,0
701,1,2,1,1,1,7,0
882,1,5,1,1,1,12,0
138,1,2,2,1,1,7,5
614,1,2,1,2,1,3,5
682,1,6,1,1,1,7,0
862,1,2,6,1,1,7,7
272,1,2,2,1,1,7,0
480,1,6,1,2,1,7,6
415,2,6,6,2,2,7,2
505,1,5,2,1,2,7,2
732,1,2,1,1,1,8,0
724,1,6,1,3,1,7,1
852,1,6,6,2,1,7,2
423,1,6,1,1,1,7,2
406,2,6,1,2,1,7,6
567,1,2,1,1,1,7,0
389,1,3,2,1,2,7,0
341,2,2,6,1,1,3,2
945,1,5,1,3,1,7,1
613,1,5,1,3,1,7,0
932,1,1,2,1,1,7,0
492,1,6,6,3,2,7,2
191,1,2,2,1,1,1,0
498,2,6,1,3,1,7,0
821,1,2,4,2,0,7,2
711,1,6,6,1,1,7,0
232,1,2,1,3,1,7,6
944,2,2,1,1,1,11,6
226,2,2,1,3,1,7,0
370,1,8,1,1,1,2,0
138,1,2,2,1,1,7,5
855,1,2,6,3,1,11,8
816,1,5,1,3,1,7,9
148,1,2,6,2,1,7,0
114,1,5,1,3,1,7,0
449,2,6,6,1,1,7,0
62,1,4,6,1,0,7,0
103,1,5,2,3,2,2,1
850,1,8,1,2,1,7,1
870,1,6,2,2,0,7,0
667,1,2,4,1,1,7,9
272,1,2,2,1,1,7,0
5,1,8,2,1,2,4,2
146,1,5,1,2,1,3,0
183,1,2,1,2,1,7,0
997,1,6,1,3,1,7,0
27,2,9,1,1,1,1,0
961,1,3,1,2,1,12,1
549,1,5,1,2,1,7,7
118,1,5,1,2,2,7,2
292,1,2,1,1,1,7,0
370,1,8,1,1,1,2,0
243,1,6,1,1,1,7,0
579,1,2,2,3,2,7,3
725,2,2,2,1,1,7,0
217,1,5,1,2,0,2,0
176,1,5,1,3,1,3,1
298,1,2,2,3,1,7,8
675,1,2,1,3,1,7,0
57,1,3,1,1,1,7,2
268,1,2,1,1,1,7,0
307,1,2,1,1,1,2,3
569,1,2,6,3,1,7,0
287,1,5,1,2,1,1,9
976,2,2,1,1,1,11,4
104,1,2,1,2,1,3,4
227,1,3,2,1,1,7,2
246,2,2,1,3,1,3,6
699,2,2,1,1,1,7,3
493,1,5,1,2,0,7,7
82,1,3,1,1,1,7,0
185,1,5,1,3,1,12,2
251,1,2,1,3,1,7,4
354,1,2,2,1,1,7,0
749,1,7,1,3,1,7,1
871,2,2,1,3,1,7,6
695,1,6,1,3,1,7,8
795,1,2,2,3,1,7,0
896,1,3,1,3,0,7,0
937,1,6,1,3,2,7,2
209,1,5,2,1,2,7,0
815,1,2,2,1,1,7,1
807,1,3,1,1,1,7,6
608,1,5,1,1,1,7,3
446,1,3,1,1,1,7,0
459,1,2,1,2,1,2,0
967,1,5,1,2,1,7,0
471,2,6,1,1,1,7,0
719,1,2,2,2,1,7,0
369,1,3,1,2,1,7,3
899,2,2,6,1,1,4,0
933,2,5,1,1,1,4,2
491,1,7,1,3,1,7,6
922,1,6,1,1,2,7,4
136,2,5,2,3,2,6,8
366,1,2,1,2,0,7,4
911,2,2,2,3,1,3,6
183,1,2,1,2,1,7,0
587,2,5,1,1,1,7,0
286,1,2,1,1,1,7,0
471,2,6,1,1,1,7,0
374,1,2,1,1,2,7,3
653,1,5,2,2,1,2,2
748,1,1,1,3,1,10,0
536,1,2,1,1,1,3,8
510,1,3,1,1,1,1,1
801,1,2,1,2,1,7,2
578,1,2,6,1,1,7,2
249,2,6,2,3,1,11,6
919,1,2,1,1,1,7,0
509,1,3,1,1,1,7,0
629,1,2,2,2,1,7,0
72,1,2,1,1,1,7,0
281,1,2,2,1,1,7,2
915,2,5,1,3,2,3,1
959,1,6,1,3,1,7,4
359,1,6,1,3,0,7,0
9,1,6,2,3,0,7,0
210,1,5,1,3,1,2,4
834,1,2,1,3,2,7,2
151,2,2,2,3,1,7,0
4,2,6,1,1,1,7,0
194,1,9,2,3,2,7,0
953,1,5,1,2,1,6,3
282,1,5,6,3,1,7,0
463,2,2,2,3,1,1,2
112,1,2,1,2,1,7,3
270,1,2,2,3,2,4,9
162,1,5,1,3,2,7,0
459,1,2,1,2,1,2,0
104,1,2,1,2,1,3,4
692,1,5,1,3,1,6,8
555,1,5,2,1,2,3,8
281,1,2,2,1,1,7,2
686,1,6,1,2,2,6,3
161,1,2,1,3,1,7,9
982,1,5,1,3,1,3,5
350,1,5,1,3,1,7,3
433,1,2,1,2,1,1,0
851,1,5,2,3,1,4,4
139,1,2,2,2,1,7,6
470,1,2,2,1,1,7,3
131,2,2,1,3,1,7,6
86,1,2,2,1,0,7,9
687,1,2,1,1,1,7,0
182,1,2,1,1,1,7,0
367,1,2,1,3,1,7,0
128,1,2,6,2,1,7,2
245,1,2,1,1,1,7,4
600,1,2,1,1,1,7,0
577,1,6,1,3,0,7,2
669,1,5,2,1,1,7,0
898,1,2,1,1,1,7,1
377,2,6,1,1,1,7,5
148,1,2,6,2,1,7,0
984,2,5,1,2,1,2,8
851,1,5,2,3,1,4,4
432,2,6,1,3,1,7,4
627,1,2,1,1,1,7,0
725,2,2,2,1,1,7,0
468,1,5,1,2,0,3,0
445,1,6,1,1,0,7,0
480,1,6,1,2,1,7,6
883,1,2,1,3,1,7,6
293,1,6,1,3,1,7,9
764,1,2,1,2,1,7,9
142,1,5,1,3,1,7,6
249,2,6,2,3,1,11,6
877,1,2,1,2,0,7,1
947,1,2,1,1,2,7,5
974,2,5,2,3,1,7,2
301,1,5,2,3,2,3,0
24,2,6,2,3,1,1,9
788,1,2,1,1,1,7,1
983,1,2,1,1,2,7,0
888,1,6,1,1,1,7,8
889,1,8,1,1,1,7,3
900,2,5,1,1,1,2,2
69,1,9,1,3,1,7,0
624,1,2,1,1,2,7,5
874,1,6,2,3,2,7,8
111,1,2,1,3,1,7,0
363,1,2,1,2,1,7,0
302,1,5,1,3,1,7,2
470,1,2,2,1,1,7,3
963,1,6,6,1,1,7,8
90,2,2,1,3,2,6,2
529,1,5,2,1,1,7,2
660,2,6,1,1,1,3,4
987,1,5,1,1,1,2,3
738,1,2,1,1,1,7,7
725,2,2,2,1,1,7,0
871,2,2,1,3,1,7,6
662,1,3,2,1,1,12,7
191,1,2,2,1,1,1,0
962,1,2,1,1,1,3,0
551,1,2,1,3,1,7,4
241,1,5,1,3,1,3,6
137,2,2,1,3,1,2,0
344,2,6,1,1,2,7,6
179,1,9,1,1,1,7,2
711,1,6,6,1,1,7,0
502,1,6,6,1,2,7,2
202,1,9,1,1,1,7,0
572,1,9,1,1,1,7,2
191,1,2,2,1,1,1,0
4,2,6,1,1,1,7,0
889,1,8,1,1,1,7,3
236,1,8,1,3,1,7,3
692,1,5,1,3,1,6,8
310,1,6,1,2,1,7,4
548,1,2,1,2,0,7,3
55,1,5,1,1,1,7,1
442,2,5,1,2,1,7,0
236,1,8,1,3,1,7,3
869,1,2,2,2,1,2,0
860,1,1,1,1,1,7,0
196,1,6,1,3,1,7,5
584,2,2,1,1,1,11,7
570,1,2,1,1,1,7,4
751,1,7,1,1,1,7,0
513,2,3,1,1,1,11,0
448,1,4,1,1,2,7,8
359,1,6,1,3,0,7,0
699,2,2,1,1,1,7,3
818,1,6,2,2,0,7,3
29,1,5,1,3,1,7,0
778,1,2,6,1,2,7,3
987,1,5,1,1,1,2,3
107,1,6,1,1,1,7,4
843,1,3,2,1,0,7,4
934,1,6,1,1,1,7,0
601,1,2,1,3,2,3,0
716,1,6,1,3,1,7,5
890,2,3,1,3,1,7,1
967,1,5,1,2,1,7,0
958,1,9,1,1,2,11,6
959,1,6,1,3,1,7,4
444,1,2,2,1,1,7,2
892,1,2,6,2,1,7,3
437,1,3,1,1,1,9,6
731,1,2,1,3,1,7,0
889,1,8,1,1,1,7,3
605,1,6,1,1,1,7,1
456,1,8,2,1,0,7,0
614,1,2,1,2,1,3,5
734,1,2,2,1,1,7,0
697,2,5,6,2,1,3,4
980,2,3,6,3,2,7,1
695,1,6,1,3,1,7,8
494,1,2,1,3,2,2,3
673,1,5,1,1,1,7,0
246,2,2,1,3,1,3,6
542,1,2,1,3,1,1,0
563,1,2,1,3,1,7,1
856,1,3,2,3,1,7,3
587,2,5,1,1,1,7,0
896,1,3,1,3,0,7,0
438,1,5,1,1,1,12,0
277,1,2,1,3,1,11,9
551,1,2,1,3,1,7,4
612,1,2,1,2,1,6,6
110,1,2,1,2,1,7,0
384,1,6,6,1,1,7,5
832,1,2,1,3,1,7,0
760,1,7,1,3,1,7,0
190,1,5,1,3,1,7,8
489,1,2,1,1,1,6,2
693,1,2,2,3,1,7,6
425,1,5,1,2,2,7,0
404,1,6,1,2,1,7,0
334,1,7,2,3,1,7,4
208,2,2,6,1,1,7,4
21,1,5,1,3,2,7,3
677,1,6,6,3,2,7,3
610,1,3,1,1,1,7,0
207,1,5,1,3,1,2,6
7,1,2,1,1,1,2,3
701,1,2,1,1,1,7,0
686,1,6,1,2,2,6,3
784,1,6,1,3,1,5,1
528,1,3,1,3,0,7,0
601,1,2,1,3,2,3,0
652,1,6,1,3,0,7,0
656,2,3,1,1,1,7,6
165,1,2,1,3,1,8,2
848,1,5,2,2,1,3,9
495,2,3,1,3,1,2,9
589,1,2,1,3,2,7,0
428,1,9,1,3,2,7,0
773,1,5,2,3,1,3,3
162,1,5,1,3,2,7,0
365,1,5,2,1,1,7,4
525,1,5,6,3,1,1,0
238,1,4,2,3,1,7,1
71,1,2,2,3,1,7,0
444,1,2,2,1,1,7,2
654,1,2,1,2,1,7,0
821,1,2,4,2,0,7,2
508,1,6,1,3,1,7,2
794,1,1,1,2,1,7,0
268,1,2,1,1,1,7,0
752,2,2,2,1,1,7,3
414,1,5,1,2,0,3,8
244,2,2,1,3,1,7,0
674,1,2,1,1,1,3,4
59,1,5,1,2,1,2,6
5,1,8,2,1,2,4,2
708,1,5,1,2,1,7,0
981,1,5,1,1,1,3,5
569,1,2,6,3,1,7,0
816,1,5,1,3,1,7,9
406,2,6,1,2,1,7,6
216,1,5,1,2,1,7,6
929,1,6,1,2,1,7,0
25,1,3,2,1,1,7,0
814,1,2,1,1,1,12,5
4,2,6,1,1,1,7,0
985,1,5,2,2,2,7,3
531,1,9,6,1,1,1,0
389,1,3,2,1,2,7,0
709,2,6,6,2,1,11,0
570,1,2,1,1,1,7,4
447,1,6,1,1,1,7,2
753,1,6,1,1,1,7,8
145,1,2,1,3,1,7,2
387,1,6,1,1,1,7,2
784,1,6,1,3,1,5,1
248,1,5,1,2,1,1,8
525,1,5,6,3,1,1,0
461,1,5,1,3,0,3,0
12,2,3,6,1,1,7,0
902,1,6,1,2,1,7,3
383,1,2,2,3,1,7,8
555,1,5,2,1,2,3,8
886,1,8,1,1,1,7,1
398,1,2,2,3,1,4,1
18,1,5,1,1,1,3,4
574,2,2,6,1,1,7,1
490,1,6,2,3,1,7,1
750,2,5,1,2,1,7,9
418,1,2,1,1,1,7,0
336,1,2,1,1,1,2,0
418,1,2,1,1,1,7,0
914,1,3,2,3,1,12,0
915,2,5,1,3,2,3,1
611,1,5,1,2,1,7,9
674,1,2,1,1,1,3,4
927,1,2,1,2,1,7,2
121,1,1,2,1,1,7,0
431,1,2,1,3,0,7,6
43,1,5,1,2,2,1,5
871,2,2,1,3,1,7,6
919,1,2,1,1,1,7,0
316,2,5,2,2,1,7,6
380,1,5,2,2,1,7,3
144,1,2,2,1,1,12,5
326,1,6,2,1,2,7,5
362,1,8,1,3,1,7,0
49,1,2,2,1,1,7,3
64,1,2,1,1,2,7,2
354,1,2,2,1,1,7,0
799,1,2,2,2,1,7,2
163,1,5,2,1,2,3,0
140,1,5,1,2,1,7,1
965,1,6,1,1,1,7,0
825,1,5,1,1,1,2,6
127,1,2,6,1,1,3,1
397,1,3,1,3,1,3,7
932,1,1,2,1,1,7,0
879,2,5,2,3,1,7,0
462,1,2,1,3,1,7,2
750,2,5,1,2,1,7,9
835,1,5,1,1,1,7,4
807,1,3,1,1,1,7,6
186,1,2,1,3,2,7,0
719,1,2,2,2,1,7,0
731,1,2,1,3,1,7,0
911,2,2,2,3,1,3,6
189,1,6,2,3,2,7,9
387,1,6,1,1,1,7,2
428,1,9,1,3,2,7,0
857,1,6,6,1,1,7,1
283,2,5,1,2,1,3,0
863,1,6,6,3,2,7,1
236,1,8,1,3,1,7,3
193,1,2,1,1,1,7,9
286,1,2,1,1,1,7,0
770,1,2,6,3,1,7,7
757,1,5,1,2,1,6,5
135,1,3,1,3,1,7,0
791,1,2,6,1,1,7,4
782,1,3,1,3,1,3,0
170,1,3,1,1,1,12,3
158,1,2,1,1,1,3,0
200,1,5,1,1,0,7,0
486,1,6,2,1,1,2,8
556,1,2,1,1,1,2,3
961,1,3,1,2,1,12,1
775,1,2,2,1,1,7,4
582,1,2,2,1,1,1,0
503,2,2,2,2,1,7,2
875,1,3,1,1,1,7,0
370,1,8,1,1,1,2,0
102,2,2,1,1,1,7,1
124,1,2,1,3,1,7,6
312,1,2,6,1,1,3,8
975,1,5,1,3,1,7,2
994,1,6,6,1,2,7,7
797,2,5,1,2,1,7,3
457,1,5,1,3,1,7,2
229,1,2,1,2,1,7,3
657,1,2,1,1,1,11,8
881,1,5,1,3,1,7,7
196,1,6,1,3,1,7,5
884,1,2,1,2,1,1,7
732,1,2,1,1,1,8,0
422,2,5,1,1,1,3,5
571,1,2,1,3,1,2,0
609,2,5,2,3,1,11,0
170,1,3,1,1,1,12,3
381,1,2,1,2,1,7,0
172,1,5,1,3,2,7,4
662,1,3,2,1,1,12,7
452,2,6,1,1,1,1,0
349,1,5,1,2,1,7,8
901,2,4,1,3,1,3,2
951,1,5,2,3,1,3,3
633,1,5,1,1,1,7,1
493,1,5,1,2,0,7,7
619,1,6,2,2,2,7,4
3,1,2,1,1,1,12,1
92,2,2,1,1,1,7,0
918,1,5,6,1,1,3,0
5,1,8,2,1,2,4,2
287,1,5,1,2,1,1,9
617,1,2,1,1,1,2,0
145,1,2,1,3,1,7,2
782,1,3,1,3,1,3,0
423,1,6,1,1,1,7,2
889,1,8,1,1,1,7,3
607,1,2,6,3,1,3,1
