,RAC1P,SEX,EDU,PINCP_DECILE,MSP,HOUSING_TYPE,OWN_RENT
6790,1,2,9,2,1,3,0
6791,1,2,3,0,5,2,0
6792,1,2,8,5,1,1,0
6793,6,2,2,6,1,1,1
6794,2,1,10,2,1,3,0
6795,1,1,3,8,3,1,0
6796,9,2,2,4,2,1,0
6797,1,2,2,5,6,2,0
6798,1,2,9,1,1,3,0
6799,6,2,1,5,1,3,0
6800,1,2,12,2,2,2,1
6801,2,1,6,5,6,1,1
6802,9,2,2,7,1,1,1
6803,6,2,4,4,1,3,0
6804,9,1,3,1,1,1,2
6805,2,1,10,1,1,3,0
6806,2,2,5,0,6,3,0
6807,2,1,3,9,6,1,2
6808,1,2,10,2,1,3,0
6809,9,1,3,7,6,2,1
6810,1,2,7,0,6,2,0
6811,6,1,5,1,1,2,0
6812,1,1,4,2,5,3,0
6813,1,1,5,6,1,1,2
6814,2,2,2,3,1,1,1
6815,8,2,8,9,5,1,1
6816,1,1,4,1,6,3,0
6817,1,1,9,1,1,3,0
6818,1,2,1,1,2,3,0
6819,1,2,3,0,5,1,1
6820,1,1,7,1,3,1,2
6821,1,1,9,3,1,1,0
6822,2,1,12,5,1,1,1
6823,2,1,5,3,3,2,0
6824,1,1,7,3,3,3,2
6825,1,2,6,1,4,1,2
6826,1,1,4,6,5,1,1
6827,1,2,12,6,3,1,0
6828,2,1,5,1,5,1,1
6829,2,2,5,2,5,1,1
6830,1,2,1,7,1,1,0
6831,1,2,4,9,1,1,0
6832,1,1,12,3,2,1,1
6833,9,2,10,0,1,3,0
6834,3,2,9,0,1,3,0
6835,2,2,9,2,1,3,0
6836,8,2,6,8,6,2,2
6837,1,1,5,7,1,3,2
6838,1,2,6,7,2,1,2
6839,5,1,1,8,1,3,0
6840,1,1,8,8,2,1,2
6841,1,2,1,9,1,3,0
6842,1,1,10,3,2,3,1
6843,1,2,4,3,6,3,1
6844,1,2,9,1,1,1,1
6845,1,1,10,1,1,3,0
6846,1,2,5,0,2,2,0
6847,1,1,7,1,6,2,0
6848,1,1,5,0,6,1,1
6849,7,1,10,7,2,1,0
6850,6,1,2,7,1,1,1
6851,2,2,8,4,1,1,2
6852,1,2,8,3,4,1,1
6853,1,2,9,5,6,1,2
6854,1,2,5,2,1,1,2
6855,8,2,6,2,5,1,0
6856,2,2,8,8,4,2,0
6857,1,2,7,0,5,1,2
6858,2,2,9,1,1,3,0
6859,2,2,7,9,6,1,0
6860,1,2,5,3,6,2,2
6861,2,1,9,2,1,3,0
6862,4,1,5,2,2,3,0
6863,1,1,3,1,1,1,2
6864,2,2,7,9,3,1,0
6865,1,1,8,9,4,1,0
6866,2,1,6,7,3,1,0
6867,1,2,2,3,1,1,2
6868,1,1,5,5,5,3,0
6869,1,2,10,2,1,3,0
6870,1,2,9,1,1,3,0
6871,9,2,12,2,5,1,0
6872,1,1,9,2,4,1,0
6873,2,1,7,0,4,1,1
6874,1,1,9,1,1,3,0
6875,1,1,9,0,1,3,0
6876,1,2,5,0,3,2,0
6877,2,1,6,3,4,3,2
6878,2,1,9,7,5,2,0
6879,1,1,5,7,1,3,2
6880,9,1,4,5,2,1,2
6881,7,1,10,2,4,1,1
6882,2,1,7,4,3,1,2
6883,1,2,1,5,1,3,0
6884,1,1,6,2,1,1,1
6885,1,1,9,4,4,1,2
6886,1,2,9,1,1,3,0
6887,1,2,7,0,2,1,0
6888,1,2,10,0,1,3,0
6889,1,2,6,8,6,1,2
6890,1,1,5,8,4,2,0
6891,2,1,6,8,6,2,1
6892,1,1,2,0,5,1,1
6893,1,1,3,4,1,3,0
6894,1,1,1,1,1,1,1
6895,1,1,5,0,2,2,1
6896,1,1,6,3,1,1,0
6897,9,2,6,5,3,1,2
6898,8,1,1,7,3,1,0
6899,1,1,5,1,6,3,2
6900,1,2,5,8,3,2,0
6901,8,2,3,1,3,2,0
6902,1,1,1,0,3,1,1
6903,9,1,5,8,2,1,2
6904,1,1,9,0,5,1,0
6905,1,2,12,7,1,1,2
6906,9,1,2,1,1,1,0
6907,9,2,1,6,1,1,1
6908,1,1,10,4,4,3,0
6909,2,1,6,6,5,1,1
6910,9,1,6,0,1,1,1
6911,1,1,7,7,2,1,1
6912,1,1,3,3,2,2,0
6913,1,2,6,4,2,1,0
6914,1,1,6,8,1,1,1
6915,1,1,6,1,2,2,0
6916,9,1,2,4,3,1,2
6917,1,2,5,3,4,3,1
6918,1,2,9,0,1,3,0
6919,2,2,9,2,1,3,0
6920,1,2,3,5,4,1,2
6921,1,1,6,2,2,1,1
6922,1,2,7,4,1,1,1
6923,2,1,10,0,1,3,0
6924,1,2,8,5,1,1,1
6925,1,1,10,7,4,1,2
6926,2,2,8,9,3,1,0
6927,2,2,9,0,1,3,0
6928,9,1,1,6,1,3,0
6929,1,2,5,0,2,1,1
6930,6,2,4,9,2,1,2
6931,1,1,10,1,1,3,0
6932,1,1,7,6,1,1,2
6933,1,1,3,5,2,1,1
6934,1,2,1,3,2,1,0
6935,1,1,4,9,1,1,2
6936,2,1,10,4,2,1,0
6937,1,2,1,5,1,3,0
6938,1,2,11,2,1,3,0
6939,2,2,5,3,4,1,2
6940,8,1,4,1,5,2,2
6941,1,2,3,8,5,3,0
6942,1,2,7,0,6,1,0
6943,1,2,4,8,2,1,1
6944,8,1,7,3,6,2,0
6945,1,1,7,4,2,2,2
6946,1,2,2,4,2,1,2
6947,1,2,10,2,1,3,0
6948,1,1,1,5,1,3,0
6949,1,2,5,2,6,2,0
6950,1,1,5,2,1,1,0
6951,2,2,9,1,1,3,0
6952,2,2,5,4,6,3,2
6953,1,1,9,0,1,3,0
6954,1,1,6,8,5,1,0
6955,1,1,1,7,1,3,0
6956,2,2,7,2,1,3,1
6957,1,2,10,2,1,3,0
6958,1,1,5,1,4,1,1
6959,2,2,8,5,1,1,2
6960,1,2,2,5,6,1,2
6961,9,1,2,7,4,1,2
6962,6,2,8,4,4,2,0
6963,1,1,6,8,4,1,2
6964,1,2,8,2,5,1,0
6965,2,1,12,2,2,1,2
6966,1,2,5,4,1,1,2
6967,2,2,6,2,4,2,0
6968,1,2,2,5,3,3,2
6969,1,2,7,3,1,1,2
6970,7,2,12,2,1,3,0
6971,1,2,9,0,1,3,0
6972,1,1,7,2,2,1,1
6973,9,2,7,3,3,1,2
6974,1,2,11,1,1,1,1
6975,1,2,9,1,1,1,2
6976,9,2,6,6,4,3,2
6977,9,1,3,7,1,1,2
6978,1,1,9,6,1,1,0
6979,1,1,3,6,6,2,2
6980,1,1,1,8,1,3,0
6981,1,2,8,2,6,1,0
6982,1,2,2,2,4,1,1
6983,1,1,4,3,1,1,0
6984,1,1,9,0,1,3,0
6985,9,1,2,7,4,1,0
6986,2,2,8,3,1,1,0
6987,2,1,10,2,1,3,0
6988,1,2,7,7,4,3,0
6989,1,2,4,1,3,1,1
6990,3,1,3,6,3,1,1
6991,1,2,6,2,5,1,1
6992,2,2,12,1,1,1,1
6993,1,1,10,5,1,1,2
6994,2,1,4,1,5,1,0
6995,1,2,6,2,5,1,1
6996,1,1,12,8,6,1,0
6997,1,2,5,2,1,1,1
6998,6,2,12,3,5,2,0
6999,1,1,1,7,1,3,0
7000,1,1,3,5,3,1,2
7001,1,1,9,0,1,3,0
7002,1,2,7,3,3,3,0
7003,1,1,3,5,3,1,2
7004,2,1,8,8,1,1,1
7005,1,2,2,7,1,2,0
7006,1,2,9,0,1,3,0
7007,9,1,1,8,6,1,2
7008,1,1,9,1,1,3,0
7009,1,2,12,4,5,1,1
7010,1,2,1,8,1,3,0
7011,1,2,9,1,1,3,0
7012,6,1,3,9,2,1,0
7013,1,2,4,0,4,1,0
7014,6,1,2,6,2,1,2
7015,1,2,3,9,5,1,0
7016,1,1,5,7,1,1,1
7017,6,2,3,0,1,1,2
7018,1,1,9,2,1,3,0
7019,1,2,8,3,3,3,0
7020,1,2,10,2,1,3,0
7021,6,2,5,4,4,1,0
7022,1,2,3,2,1,1,2
7023,1,2,11,5,1,1,2
7024,9,2,1,7,1,3,0
7025,9,1,6,5,5,3,0
7026,1,1,8,4,2,3,1
7027,2,1,7,3,1,1,2
7028,1,1,5,3,6,1,0
7029,1,2,12,6,3,1,0
7030,1,1,5,6,1,1,0
7031,1,2,6,1,1,1,2
7032,1,2,4,4,1,3,2
7033,1,1,8,1,4,1,2
7034,1,1,7,1,6,2,0
7035,1,1,9,1,1,3,0
7036,9,2,2,5,1,1,0
7037,1,2,9,1,3,2,0
7038,1,2,1,8,1,3,0
7039,8,1,2,2,1,1,2
7040,1,1,4,1,6,2,2
7041,2,1,5,3,5,1,2
7042,1,1,9,0,1,3,0
7043,2,1,3,9,6,1,2
7044,1,1,4,1,3,1,0
7045,1,2,6,6,2,1,1
7046,1,1,6,1,3,1,1
7047,1,2,1,4,6,3,1
7048,1,2,4,8,5,1,0
7049,1,1,2,3,4,3,0
7050,1,1,9,0,1,3,0
7051,1,1,3,0,1,3,1
7052,3,1,3,1,6,1,1
7053,1,2,3,3,2,1,2
7054,8,2,3,1,1,1,1
7055,6,2,2,2,2,1,1
7056,1,1,12,2,1,1,2
7057,1,1,10,2,1,3,0
7058,1,1,9,1,1,3,0
7059,1,1,7,4,1,1,1
7060,2,1,4,2,5,1,0
7061,1,1,11,9,6,1,1
7062,1,1,7,0,3,1,2
7063,7,1,3,3,5,1,0
7064,1,1,11,1,1,3,0
7065,2,1,9,2,1,3,0
7066,1,1,10,9,1,1,1
7067,9,1,4,6,6,3,0
7068,1,1,7,3,1,3,0
7069,1,1,9,0,1,3,0
7070,1,2,6,2,1,1,1
7071,2,1,8,6,2,3,1
7072,1,2,5,7,1,3,2
7073,1,2,11,5,1,1,0
7074,1,2,7,8,6,2,0
7075,2,1,1,7,4,1,1
7076,1,2,10,3,1,2,0
7077,1,1,4,3,5,1,2
7078,2,1,10,0,1,3,0
7079,1,1,12,2,1,3,0
7080,1,2,9,1,1,3,0
7081,1,2,11,0,1,3,0
7082,9,1,1,3,1,3,1
7083,1,2,12,6,2,1,1
7084,1,1,9,2,1,3,0
7085,1,1,4,6,1,1,0
7086,1,1,2,6,1,1,1
7087,2,2,9,0,1,3,0
7088,6,2,8,5,6,2,0
7089,1,2,4,5,2,1,2
7090,1,1,5,7,1,1,0
7091,2,1,8,7,5,2,2
7092,1,2,9,0,1,3,0
7093,8,2,8,2,4,1,2
7094,9,1,7,7,3,3,2
7095,3,1,7,4,3,3,0
7096,1,1,5,0,3,1,1
7097,1,2,5,7,1,1,2
7098,1,1,5,3,5,1,0
7099,1,2,4,5,5,3,0
7100,1,1,9,3,1,1,1
7101,8,2,1,4,6,1,0
7102,2,2,6,4,2,1,0
7103,1,1,10,1,1,3,0
7104,1,1,9,2,1,3,0
7105,1,2,5,2,5,3,0
7106,1,2,12,8,6,1,0
7107,1,1,8,2,3,1,2
7108,1,2,9,7,2,1,0
7109,1,2,9,3,1,1,2
7110,1,1,7,0,6,1,2
7111,2,1,3,8,1,1,0
7112,1,2,7,8,1,1,2
7113,1,2,5,7,1,1,2
7114,1,2,1,9,1,3,0
7115,9,1,10,0,1,3,0
7116,1,2,2,3,4,1,0
7117,6,2,12,8,3,3,0
7118,1,2,6,8,2,1,2
7119,4,1,1,5,5,2,1
7120,1,1,2,2,4,3,1
7121,2,2,2,3,6,1,1
7122,9,1,10,3,3,1,0
7123,2,2,8,2,6,1,2
7124,1,2,9,0,2,1,1
7125,1,2,1,8,1,3,0
7126,6,1,10,6,1,1,0
7127,1,1,10,1,1,1,0
7128,2,2,3,8,1,1,1
7129,1,1,3,0,2,2,2
7130,1,1,2,1,1,1,0
7131,8,1,6,0,6,1,1
7132,8,1,4,9,5,2,0
7133,2,1,3,6,3,2,0
7134,1,1,7,1,5,1,2
7135,1,2,3,7,1,3,0
7136,7,2,5,2,1,1,2
7137,1,1,9,0,1,3,0
7138,1,1,12,2,1,1,2
7139,1,1,4,3,2,1,0
7140,1,1,3,1,6,3,0
7141,1,2,6,8,3,3,0
7142,9,2,8,1,4,3,2
7143,1,2,10,1,1,3,0
7144,1,2,5,4,1,1,1
7145,1,1,1,4,4,3,2
7146,1,1,12,0,1,3,0
7147,6,2,6,9,1,1,0
7148,1,1,7,6,5,2,0
7149,1,2,12,8,3,1,1
7150,1,1,5,6,1,1,2
7151,2,2,5,0,4,3,0
7152,1,1,11,9,1,1,1
7153,1,2,1,6,1,3,0
7154,1,1,2,4,1,3,0
7155,1,1,12,6,3,1,2
7156,1,1,8,8,5,1,1
7157,1,2,5,6,3,1,0
7158,2,2,6,1,1,1,2
7159,6,2,3,3,5,1,1
7160,1,2,3,6,2,1,0
7161,1,1,5,5,4,1,2
7162,2,1,9,7,1,1,1
7163,2,2,8,7,2,2,0
7164,1,1,5,2,1,1,2
7165,1,1,10,1,1,1,2
7166,1,1,9,0,1,3,0
7167,1,1,9,5,1,1,0
7168,1,1,9,2,1,3,0
7169,9,2,10,4,5,2,0
7170,1,1,11,5,1,1,0
7171,9,2,2,7,1,1,0
7172,4,1,10,3,3,1,1
7173,8,1,3,6,4,1,0
7174,1,2,6,5,1,1,2
7175,1,2,9,1,1,3,0
7176,6,1,6,4,2,1,1
7177,1,2,10,0,1,3,0
7178,1,2,5,4,5,1,2
7179,6,1,12,8,6,2,1
7180,1,2,9,1,1,3,0
7181,1,1,9,0,1,3,0
7182,2,2,11,2,1,3,0
7183,1,2,10,1,1,3,0
7184,8,2,3,1,5,3,2
7185,9,2,5,7,3,3,2
7186,1,2,8,6,4,3,1
7187,1,2,10,2,5,1,2
7188,6,2,3,5,3,1,0
7189,1,2,2,2,2,1,0
7190,1,1,9,2,1,3,0
7191,2,1,12,9,1,1,0
7192,1,1,2,0,2,3,0
7193,1,2,9,2,1,3,0
7194,8,2,4,6,3,1,2
7195,9,2,2,2,2,1,1
7196,9,1,2,3,6,1,0
7197,1,1,3,6,2,2,0
7198,1,2,5,3,5,3,0
7199,8,1,4,2,4,3,1
7200,1,1,2,0,1,3,0
7201,6,1,1,1,1,1,1
7202,1,1,5,9,2,1,1
7203,1,2,10,2,1,3,0
7204,2,1,9,0,1,3,0
7205,9,1,9,2,1,3,0
7206,3,2,5,3,3,1,1
7207,9,2,11,1,1,3,0
7208,1,2,4,6,1,1,0
7209,6,2,4,7,2,3,2
7210,1,2,12,6,3,1,2
7211,1,2,5,0,5,2,1
7212,9,2,4,2,4,1,2
7213,8,2,8,0,1,2,0
7214,2,1,9,0,1,3,0
7215,1,1,7,3,1,1,1
7216,1,1,3,7,1,1,1
7217,1,1,5,4,4,1,1
7218,8,2,7,7,2,1,1
7219,1,2,10,0,1,3,0
7220,1,2,9,1,1,3,0
7221,1,2,9,1,1,3,0
7222,1,1,5,6,2,2,1
7223,9,2,6,4,4,3,1
7224,1,1,4,4,6,1,1
7225,1,1,4,4,4,1,1
7226,9,1,5,5,5,1,1
7227,9,2,9,2,1,3,0
7228,1,1,10,9,4,1,1
7229,6,1,4,4,2,2,0
7230,4,2,8,5,1,2,1
7231,2,2,3,3,5,3,0
7232,1,1,2,5,1,1,1
7233,1,1,4,2,6,2,1
7234,9,2,9,2,1,3,0
7235,6,2,1,8,2,1,0
7236,1,2,2,8,1,1,0
7237,1,1,6,6,4,3,2
7238,8,2,7,2,1,2,0
7239,1,1,10,2,1,3,0
7240,1,1,7,6,4,3,1
7241,1,2,5,7,4,1,2
7242,1,1,2,0,6,2,1
7243,1,1,3,4,1,1,1
7244,1,2,8,6,2,1,0
7245,1,2,5,6,4,1,0
7246,1,1,1,6,1,3,0
7247,1,1,5,6,6,1,0
7248,5,2,9,2,1,3,0
7249,1,1,10,0,1,1,0
7250,1,2,6,0,3,1,0
7251,1,1,6,2,1,1,2
7252,9,2,6,9,6,3,0
7253,1,1,9,1,6,3,0
7254,1,2,5,4,5,1,1
7255,9,1,9,2,1,3,0
7256,1,1,10,1,1,3,0
7257,1,1,10,2,1,3,0
7258,9,2,12,9,1,1,0
7259,1,1,11,2,1,1,1
7260,1,2,10,1,1,3,0
7261,2,2,8,7,2,3,1
7262,2,2,8,5,2,1,1
7263,6,2,4,3,5,2,2
7264,1,2,6,8,1,1,1
7265,1,2,2,7,2,3,1
7266,1,2,9,0,1,3,0
7267,2,2,10,2,1,3,0
7268,1,1,10,0,1,3,0
7269,1,1,7,0,2,1,0
7270,3,1,9,0,1,1,0
7271,1,2,8,2,6,1,1
7272,1,1,9,0,1,3,0
7273,6,1,9,1,1,3,0
7274,6,2,8,5,6,1,0
7275,1,1,9,1,1,3,0
7276,2,1,1,4,2,3,0
7277,9,2,4,4,6,3,2
7278,1,2,9,2,2,2,0
7279,1,2,11,7,4,1,0
7280,6,2,1,2,3,3,1
7281,8,2,2,7,3,1,2
7282,2,2,10,1,1,3,0
7283,9,1,1,8,1,3,0
7284,1,1,4,5,1,1,2
7285,1,2,12,4,2,1,1
7286,1,1,4,5,1,3,2
7287,2,1,9,0,1,3,0
7288,1,2,4,6,2,1,1
7289,2,2,4,6,6,2,1
7290,1,1,9,7,4,1,2
7291,1,1,6,1,4,2,0
7292,1,2,9,5,3,1,1
7293,6,2,6,0,3,1,0
7294,6,2,11,0,6,1,1
7295,1,2,11,0,1,3,0
7296,6,1,6,3,2,1,1
7297,1,1,5,2,2,1,2
7298,1,2,5,1,6,2,2
7299,2,2,5,1,6,1,1
7300,6,2,5,3,1,1,2
7301,1,2,6,1,1,1,1
7302,5,2,8,1,2,1,0
7303,1,1,6,3,1,1,1
7304,1,1,7,1,2,1,2
7305,1,2,2,2,6,1,2
7306,1,2,6,9,6,1,0
7307,6,1,9,0,1,3,0
7308,1,1,11,2,1,3,0
7309,1,1,9,1,1,3,0
7310,5,1,9,2,1,3,0
7311,1,1,4,7,4,3,1
7312,1,1,1,9,1,3,0
7313,1,2,9,0,1,3,0
7314,8,1,1,4,1,1,1
7315,1,1,6,7,6,1,0
7316,6,2,6,3,4,1,1
7317,1,1,9,3,1,1,1
7318,1,2,5,6,3,3,0
7319,1,2,10,0,1,3,0
7320,6,1,8,3,3,1,1
7321,9,1,11,9,1,1,2
7322,9,1,2,7,2,1,1
7323,7,2,11,6,1,1,0
7324,9,2,9,0,1,3,0
7325,2,1,9,2,1,3,0
7326,1,1,4,5,6,2,0
7327,1,1,9,1,1,3,0
7328,1,2,5,0,1,1,0
7329,1,2,6,7,4,1,1
7330,1,2,4,1,6,2,1
7331,9,2,7,5,5,3,0
7332,1,1,9,1,1,3,0
7333,1,1,10,1,1,3,0
7334,1,1,7,9,5,1,2
7335,1,2,1,6,5,3,0
7336,9,2,12,9,4,2,0
7337,2,1,1,4,5,2,1
7338,5,2,4,8,6,1,1
7339,1,2,9,2,1,3,0
7340,1,1,3,1,1,1,1
7341,1,1,4,9,1,1,0
7342,1,2,9,1,2,1,0
7343,1,1,10,1,1,3,0
7344,1,1,5,9,6,1,2
7345,5,1,7,4,1,1,2
7346,2,2,9,0,1,3,0
7347,6,1,1,1,2,2,1
7348,9,2,9,2,1,3,0
7349,2,1,8,6,2,2,1
7350,1,2,5,2,4,1,2
7351,8,1,5,5,6,2,0
7352,1,2,8,1,2,1,2
7353,5,1,2,1,1,1,0
7354,1,2,10,2,1,1,2
7355,1,1,9,5,1,1,0
7356,1,2,4,6,1,1,1
7357,1,2,7,1,6,1,0
7358,2,2,2,1,6,2,0
7359,6,1,3,8,6,1,1
7360,9,1,7,0,5,3,0
7361,2,2,9,0,1,3,0
7362,1,2,10,1,1,3,0
7363,1,1,3,8,5,1,1
7364,2,2,5,4,6,2,0
7365,9,2,1,6,6,2,0
7366,9,1,1,2,5,3,0
7367,1,2,5,1,1,1,1
7368,1,2,6,3,4,1,2
7369,9,2,5,5,5,1,1
7370,1,1,7,0,6,1,0
7371,9,1,4,9,4,1,0
7372,1,2,10,8,5,1,1
7373,1,2,5,5,1,3,1
7374,2,1,1,6,2,3,0
7375,8,1,9,2,1,3,0
7376,1,2,12,6,1,3,0
7377,1,1,7,7,5,1,0
7378,1,1,4,4,6,1,2
7379,1,1,9,5,4,2,0
7380,1,2,8,1,5,2,0
7381,1,2,3,8,4,1,0
7382,9,2,12,3,5,1,0
7383,1,2,9,2,1,3,0
7384,1,1,8,2,1,1,1
7385,1,1,8,0,1,1,2
7386,2,2,11,0,1,3,0
7387,1,2,4,3,4,3,1
7388,1,2,7,6,3,1,1
7389,1,2,7,5,3,1,2
7390,1,2,9,0,1,3,0
7391,1,1,7,5,4,2,0
7392,1,1,2,0,1,3,0
7393,1,1,7,7,2,1,2
7394,6,1,12,2,4,1,0
7395,8,1,8,6,2,2,2
7396,2,1,9,0,1,3,0
7397,8,2,8,2,2,2,2
7398,1,2,11,1,1,3,0
7399,1,1,5,2,1,3,1
7400,6,1,8,4,5,3,2
7401,1,1,1,7,1,1,0
7402,1,2,5,7,1,1,2
7403,2,1,4,1,2,1,1
7404,1,2,9,8,4,1,2
7405,1,2,10,1,1,3,0
7406,1,2,9,2,4,1,0
7407,6,2,7,6,4,1,1
7408,1,2,4,0,3,3,2
7409,2,1,9,1,1,3,0
7410,8,2,1,0,1,1,1
7411,1,1,12,4,1,1,2
7412,3,2,6,1,6,1,2
7413,2,1,9,3,6,1,2
7414,1,1,10,1,1,3,0
7415,1,1,5,0,6,2,2
7416,1,1,9,6,2,1,0
7417,1,2,7,3,2,3,1
7418,1,1,9,0,1,3,0
7419,6,1,8,7,5,2,0
7420,6,1,9,4,6,1,1
7421,1,2,7,3,6,2,1
7422,1,2,6,7,4,1,1
7423,1,2,10,2,1,3,0
7424,6,2,1,4,4,3,0
7425,9,2,4,4,3,1,2
7426,2,1,3,6,1,1,2
7427,1,2,9,5,2,3,0
7428,9,2,11,6,4,1,0
7429,7,2,8,7,1,1,2
7430,1,2,5,2,3,2,0
7431,3,1,4,8,1,1,1
7432,1,1,5,2,5,1,2
7433,9,1,4,7,1,1,1
7434,1,2,1,8,1,3,0
7435,1,1,3,9,6,1,1
7436,6,1,7,5,1,1,1
7437,1,1,10,0,1,3,0
7438,1,2,10,4,6,1,1
7439,1,1,4,3,1,3,2
7440,1,2,8,2,1,1,0
7441,1,2,5,9,3,1,1
7442,9,1,1,9,1,3,0
7443,1,2,10,2,1,3,0
7444,1,1,7,0,1,1,0
7445,2,1,6,4,4,1,2
7446,2,1,9,0,1,3,0
7447,1,2,11,2,4,1,0
7448,8,2,9,2,1,2,0
7449,5,1,9,0,1,3,0
7450,1,2,5,4,4,3,0
7451,9,2,11,4,1,1,2
7452,9,2,6,5,5,2,1
7453,1,1,10,2,2,1,1
7454,1,2,4,2,4,3,2
7455,1,1,9,2,1,1,2
7456,9,1,6,5,6,3,0
7457,1,2,5,8,1,1,0
7458,1,2,8,1,1,1,1
7459,1,1,10,4,5,1,0
7460,1,1,5,4,2,3,2
7461,1,2,9,1,1,3,0
7462,7,1,6,9,2,1,2
7463,1,2,9,2,1,3,0
7464,8,2,5,1,1,1,0
7465,1,2,6,0,1,3,2
7466,1,2,11,3,5,1,2
7467,4,2,10,2,1,3,0
7468,1,1,7,2,5,1,0
7469,1,2,4,1,6,1,1
7470,1,2,6,0,1,1,1
7471,1,2,5,6,2,2,0
7472,1,1,5,8,1,1,2
7473,1,1,2,0,5,1,0
7474,2,2,2,7,2,1,1
7475,1,2,6,9,2,3,0
7476,1,2,9,0,1,3,0
7477,2,2,3,8,1,1,1
7478,6,1,1,7,1,3,0
7479,8,1,10,8,5,1,1
7480,1,1,5,0,6,2,0
7481,1,2,2,5,6,1,1
7482,1,1,11,0,1,3,0
7483,1,2,11,6,1,3,0
7484,1,2,4,0,1,3,0
7485,1,2,12,8,5,2,1
7486,1,1,7,6,1,1,2
7487,1,1,8,5,5,1,1
7488,1,1,7,0,5,1,0
7489,1,1,6,2,1,1,1
7490,1,2,10,2,3,1,1
7491,1,2,5,9,5,1,2
7492,8,1,9,0,1,3,0
7493,9,2,3,1,1,3,2
7494,9,1,4,9,5,1,0
7495,2,1,3,4,2,1,0
7496,6,1,5,3,6,2,0
7497,2,1,9,2,1,3,0
7498,1,1,10,5,1,1,1
7499,2,1,3,1,6,2,0
7500,9,2,7,6,2,1,0
7501,1,2,8,4,1,1,1
7502,1,2,5,1,6,3,2
7503,1,1,2,2,1,1,1
7504,2,2,5,0,1,1,0
7505,1,2,11,4,1,1,2
7506,1,1,8,6,3,3,1
7507,2,1,8,2,2,2,0
7508,1,2,4,4,5,1,1
7509,9,1,1,0,5,2,0
7510,2,2,4,2,2,1,0
7511,1,1,8,1,3,1,1
7512,5,1,9,1,1,3,0
7513,9,2,4,6,4,1,1
7514,8,2,11,2,5,1,0
7515,1,1,3,2,1,1,0
7516,1,1,5,3,1,3,2
7517,9,2,10,0,1,3,0
7518,1,1,7,2,5,2,1
7519,9,1,1,7,1,1,0
7520,1,2,12,6,5,1,0
7521,1,1,10,4,1,1,2
7522,1,2,8,4,3,1,1
7523,1,2,1,9,1,3,0
7524,1,2,3,5,1,3,0
7525,1,1,10,1,1,3,0
7526,6,2,10,1,1,3,0
7527,9,2,11,1,3,1,2
7528,9,2,9,1,1,3,0
7529,9,2,1,7,1,1,1
7530,2,2,9,7,5,1,0
7531,1,2,7,0,3,1,1
7532,1,1,5,2,3,1,2
7533,1,2,7,2,4,1,0
7534,6,2,6,1,6,3,2
7535,1,2,11,0,1,1,1
7536,6,2,12,5,1,1,0
7537,4,2,4,7,5,3,1
7538,6,1,4,8,1,1,2
7539,1,2,9,7,3,1,1
7540,2,1,7,2,1,1,2
7541,1,2,2,2,1,1,1
7542,8,2,11,3,2,1,1
7543,1,1,10,4,1,1,1
7544,1,2,8,7,3,1,1
7545,2,2,1,7,1,1,0
7546,9,2,1,7,1,3,0
7547,9,2,11,1,3,1,0
7548,6,1,11,6,5,2,0
7549,1,1,4,9,1,1,0
7550,1,1,5,6,5,1,1
7551,1,2,6,4,4,1,1
7552,1,1,4,2,1,3,2
7553,1,1,4,2,4,1,2
7554,1,1,9,7,1,1,0
7555,6,2,9,1,1,3,0
7556,1,2,8,5,2,1,0
7557,2,1,7,6,5,3,2
7558,1,2,2,9,1,1,2
7559,1,2,7,3,3,3,1
7560,1,1,10,2,1,1,1
7561,1,2,7,5,3,1,0
7562,8,2,9,0,5,2,1
7563,6,2,2,8,1,1,0
7564,4,1,6,7,5,1,2
7565,1,2,5,6,3,3,0
7566,1,1,4,6,2,2,0
7567,9,2,4,1,6,2,0
7568,2,2,5,8,4,1,0
7569,1,2,7,2,1,1,1
7570,9,2,9,1,1,1,1
7571,1,2,7,7,5,1,1
7572,1,1,5,3,5,2,0
7573,6,2,9,1,1,3,0
7574,8,1,10,1,2,1,2
7575,1,1,7,1,4,3,2
7576,1,2,6,6,1,1,0
7577,4,1,4,1,6,3,0
7578,1,1,5,3,3,1,0
7579,9,1,4,6,5,2,0
7580,1,1,5,1,6,1,2
7581,9,2,9,1,1,3,0
7582,6,2,5,7,3,3,2
7583,1,1,1,9,1,3,0
7584,1,2,9,5,1,1,2
7585,1,1,6,5,5,3,1
7586,2,2,2,6,5,3,1
7587,2,1,9,2,1,3,0
7588,1,2,12,3,6,1,0
7589,1,2,11,2,1,1,1
7590,1,2,2,3,4,2,1
7591,1,1,9,2,1,1,0
7592,1,2,4,5,1,2,0
7593,2,2,9,2,6,1,2
7594,1,1,10,5,1,1,1
7595,1,2,12,9,1,1,2
7596,1,1,9,4,5,1,0
7597,1,1,7,1,5,2,0
7598,2,2,9,1,1,3,0
7599,9,2,6,6,6,1,2
7600,1,1,5,6,2,2,0
7601,1,1,6,6,6,3,0
7602,1,1,4,2,1,1,2
7603,1,2,11,3,5,1,0
7604,1,1,8,4,4,1,2
7605,1,1,7,2,2,1,2
7606,9,1,7,5,6,2,0
7607,6,2,12,9,1,2,0
7608,1,2,10,3,4,1,0
7609,1,1,1,9,4,1,2
