Unnamed: 0,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
522,2,5,6,3,2,4,1
784,2,5,2,3,2,4,1
451,1,8,2,3,2,2,2
430,2,5,1,1,1,4,6
792,1,2,5,3,2,3,6
605,1,9,2,2,1,3,2
712,2,4,1,3,2,2,7
532,1,5,1,2,2,3,5
851,1,2,1,2,1,3,0
978,2,5,2,1,2,4,7
722,2,5,1,1,2,4,0
651,2,5,1,1,0,2,0
292,2,5,1,1,1,7,9
809,2,5,2,3,2,4,1
912,1,4,2,3,2,4,6
100,1,5,1,3,2,4,5
501,2,5,2,2,2,1,3
303,2,2,2,2,1,2,1
870,2,8,1,3,2,2,0
539,2,3,2,3,2,2,8
552,1,2,1,1,1,12,3
354,1,7,1,3,1,4,3
302,2,5,2,2,1,4,8
495,2,5,1,2,2,4,6
657,1,7,2,3,2,4,8
767,1,5,2,3,2,7,0
973,2,5,1,1,2,3,9
226,2,4,2,3,1,4,0
235,2,5,1,2,1,2,8
872,2,2,1,2,2,4,2
891,2,2,5,2,1,3,5
454,1,5,2,1,1,3,5
12,2,5,2,2,2,7,0
209,1,5,2,2,1,2,5
740,1,5,1,2,2,3,1
396,1,5,1,2,2,4,0
99,1,2,2,1,2,8,1
30,1,2,2,3,2,7,6
897,2,7,1,3,1,3,4
527,2,8,1,2,1,7,5
648,2,2,1,3,2,4,6
328,2,5,1,2,1,4,4
165,2,5,6,3,2,2,0
458,2,5,2,3,1,3,8
821,2,2,2,1,2,4,0
951,2,2,6,3,2,7,9
981,2,3,2,3,1,7,0
992,2,2,1,2,2,3,8
99,1,2,2,1,2,8,1
620,2,5,2,3,2,11,2
854,2,5,1,3,1,2,1
172,1,5,2,3,1,2,1
748,2,2,2,1,2,2,5
161,2,5,2,3,2,3,7
904,1,2,2,3,2,4,1
727,2,2,2,2,2,3,5
775,2,5,2,2,1,3,0
262,1,2,2,2,1,1,7
803,1,2,2,2,2,7,1
273,1,2,6,3,1,2,6
2,2,7,2,3,0,7,9
27,1,5,1,2,2,3,5
325,2,2,2,3,2,7,9
939,1,5,2,2,1,3,6
148,1,5,2,2,2,4,5
539,2,3,2,3,2,2,8
487,2,2,1,3,1,2,0
821,2,2,2,1,2,4,0
437,1,5,2,1,2,3,0
64,2,5,2,3,2,4,3
355,1,7,2,3,2,4,1
532,1,5,1,2,2,3,5
251,1,2,6,3,2,2,6
234,2,7,1,1,2,2,5
226,2,4,2,3,1,4,0
524,2,7,1,1,2,2,5
312,1,2,1,3,1,3,6
48,1,2,2,3,2,4,6
117,1,2,2,3,1,2,0
53,2,5,2,1,1,4,9
649,2,5,2,3,2,2,7
564,1,5,1,3,2,2,9
43,2,5,2,3,2,2,9
814,1,5,2,2,1,4,0
52,1,7,1,3,1,7,2
585,1,5,2,3,2,4,4
557,1,2,1,3,1,2,2
524,2,7,1,1,2,2,5
676,2,8,2,3,2,7,0
101,2,2,1,2,2,7,1
791,1,2,2,3,2,7,7
769,2,5,2,2,2,7,4
981,2,3,2,3,1,7,0
848,2,8,2,3,1,7,4
867,2,5,1,3,1,3,0
397,2,7,2,3,1,3,7
137,1,2,2,3,1,3,0
674,2,5,2,2,1,3,3
920,2,2,2,2,2,2,5
386,2,2,2,3,1,4,1
110,1,5,6,2,2,3,0
613,1,7,1,2,2,2,2
16,1,2,2,1,2,4,7
779,2,5,1,3,2,7,2
181,1,5,2,3,1,2,2
883,1,5,2,3,2,4,6
535,1,2,2,2,2,4,2
540,2,2,1,1,1,12,1
170,2,2,2,1,2,2,3
408,2,5,2,2,1,3,0
739,1,5,2,3,2,2,0
377,1,2,2,2,2,4,2
187,1,1,2,3,1,10,6
857,2,3,2,3,2,4,7
229,1,5,2,2,2,4,1
832,2,5,2,2,1,7,3
851,1,2,1,2,1,3,0
118,1,5,1,3,1,2,5
155,1,5,2,1,1,4,1
783,1,2,2,3,1,2,0
686,1,7,1,1,2,2,9
464,1,5,2,2,1,3,3
103,2,2,2,3,2,2,8
603,2,5,1,3,2,7,8
697,1,2,2,3,1,4,0
971,2,3,6,1,1,4,8
794,1,8,2,1,1,4,0
501,2,5,2,2,2,1,3
692,1,5,2,3,1,3,1
681,1,5,2,3,2,2,6
698,1,5,2,1,1,3,5
174,2,2,2,2,2,2,0
733,1,2,1,2,1,2,4
744,1,5,2,3,1,7,3
673,1,5,2,1,2,2,0
420,1,2,2,1,1,2,7
133,2,5,2,1,2,7,6
390,2,5,2,1,2,4,9
991,1,2,2,1,1,11,5
735,2,5,2,2,2,4,0
500,1,2,6,3,2,3,5
664,2,2,2,3,1,2,6
32,1,5,1,1,2,4,8
54,1,7,2,1,2,7,0
953,2,7,1,2,2,7,4
518,2,5,1,3,2,4,6
755,2,7,2,3,1,4,0
824,2,5,2,1,1,2,6
637,1,5,2,1,1,11,1
11,1,7,2,3,2,4,3
527,2,8,1,2,1,7,5
719,1,2,2,2,2,4,1
554,1,8,2,2,1,4,2
372,2,2,2,1,2,3,7
483,2,2,1,3,1,4,0
972,2,5,2,2,2,4,6
646,1,5,1,2,1,3,8
227,2,5,2,1,2,3,9
622,1,4,6,2,1,4,1
306,2,3,1,3,1,4,1
456,2,5,2,1,2,7,0
159,2,5,1,3,2,4,1
330,1,2,2,2,1,4,0
775,2,5,2,2,1,3,0
224,2,5,1,2,2,4,5
982,2,5,2,1,2,4,1
728,2,2,2,2,1,4,0
503,2,3,2,1,2,7,2
455,1,7,2,2,2,4,7
44,2,2,2,2,1,1,7
213,2,5,1,2,2,3,0
58,2,5,2,3,1,1,7
643,2,5,1,1,1,3,4
615,2,4,1,1,0,2,0
194,2,2,2,3,1,4,1
924,1,2,2,3,2,3,9
488,2,8,1,2,1,4,0
156,2,5,2,2,2,7,9
609,2,8,2,3,1,4,1
225,1,2,1,3,1,2,1
411,1,5,2,1,1,3,0
204,2,5,1,2,2,2,9
78,2,8,2,2,2,3,2
123,1,5,2,2,1,3,2
470,2,2,2,3,2,4,1
939,1,5,2,2,1,3,6
217,2,5,1,3,2,3,8
515,1,1,2,3,1,7,4
601,1,3,1,1,2,12,1
103,2,2,2,3,2,2,8
392,2,5,6,3,2,7,0
630,1,9,1,3,1,2,8
644,2,2,2,1,2,3,4
823,2,3,1,3,1,4,7
607,1,2,1,1,2,4,8
979,2,8,2,2,2,9,7
433,2,4,4,3,2,4,2
330,1,2,2,2,1,4,0
142,2,5,1,3,2,2,4
799,2,2,1,3,1,4,7
539,2,3,2,3,2,2,8
277,2,9,2,2,2,4,4
232,2,5,1,3,1,3,0
528,2,2,2,1,1,2,1
570,2,5,2,3,1,3,2
89,2,2,1,1,1,4,0
491,1,5,2,3,2,1,2
198,2,5,2,3,2,3,3
361,1,9,6,2,2,7,1
440,1,3,2,3,2,3,4
25,1,2,2,1,2,7,7
24,1,5,6,3,2,2,5
393,1,2,2,3,1,2,4
506,2,7,2,2,2,3,5
300,1,5,2,2,1,4,2
338,1,5,1,2,1,4,7
266,2,5,1,3,1,3,1
460,2,5,2,3,1,2,8
692,1,5,2,3,1,3,1
455,1,7,2,2,2,4,7
359,2,5,1,2,2,2,6
67,2,8,1,2,1,4,2
862,2,2,2,3,1,4,0
411,1,5,2,1,1,3,0
970,1,5,1,3,2,3,0
490,2,5,1,1,2,4,3
832,2,5,2,2,1,7,3
48,1,2,2,3,2,4,6
686,1,7,1,1,2,2,9
563,1,5,2,2,1,2,7
101,2,2,1,2,2,7,1
215,2,2,2,1,1,4,1
437,1,5,2,1,2,3,0
699,1,2,1,1,2,4,3
568,1,5,1,1,1,8,2
558,1,5,2,1,1,3,7
158,1,2,2,1,0,3,0
488,2,8,1,2,1,4,0
685,1,5,2,1,2,7,3
241,2,5,1,3,2,4,6
793,1,2,2,3,1,3,7
752,2,2,2,2,2,4,0
881,2,5,6,3,2,2,0
4,1,2,2,1,0,4,0
595,1,5,2,3,1,3,2
819,1,7,1,3,2,2,8
360,1,2,1,2,1,4,0
458,2,5,2,3,1,3,8
247,1,2,1,1,2,4,2
565,2,5,2,3,1,4,7
672,1,2,2,1,2,2,2
945,1,2,2,3,1,7,0
421,2,2,2,2,2,4,0
922,1,2,1,3,1,4,9
737,2,9,2,2,1,4,1
14,2,5,1,2,2,4,4
735,2,5,2,2,2,4,0
572,2,5,2,1,0,3,1
121,2,2,2,1,1,4,1
276,1,8,2,2,2,8,5
557,1,2,1,3,1,2,2
452,2,5,2,3,2,3,0
389,1,5,2,3,2,4,2
293,1,5,2,3,2,7,6
573,1,4,2,1,2,7,2
597,2,8,1,3,1,4,7
445,1,2,4,1,1,4,9
209,1,5,2,2,1,2,5
589,2,2,2,1,1,2,6
713,2,5,2,3,2,2,0
301,1,5,6,3,2,2,0
908,1,2,2,3,2,2,6
222,2,9,2,2,1,4,1
733,1,2,1,2,1,2,4
2,2,7,2,3,0,7,9
989,2,5,2,2,2,4,6
517,1,9,2,1,2,4,0
92,2,7,2,2,2,2,9
519,2,8,2,1,1,3,9
427,1,2,2,1,1,4,4
492,2,5,2,1,1,2,7
234,2,7,1,1,2,2,5
619,1,8,1,3,1,4,6
160,2,2,2,2,2,3,8
720,1,2,1,3,1,2,1
751,1,2,2,2,2,3,1
330,1,2,2,2,1,4,0
332,2,8,2,1,2,7,7
49,1,2,1,1,2,7,5
522,2,5,6,3,2,4,1
862,2,2,2,3,1,4,0
667,1,2,1,2,1,9,9
491,1,5,2,3,2,1,2
581,1,2,2,2,1,2,9
680,2,8,2,2,1,8,9
271,2,5,1,3,2,2,3
579,2,2,2,2,2,2,2
866,1,9,2,3,1,3,9
251,1,2,6,3,2,2,6
559,2,2,1,3,2,2,1
695,2,5,2,1,2,2,2
831,1,2,2,3,2,7,5
698,1,5,2,1,1,3,5
89,2,2,1,1,1,4,0
445,1,2,4,1,1,4,9
331,1,5,1,1,2,2,6
138,1,2,6,3,1,2,0
356,2,5,1,3,2,7,6
600,2,5,2,1,2,2,0
273,1,2,6,3,1,2,6
18,1,8,2,2,2,4,2
982,2,5,2,1,2,4,1
310,2,7,2,1,1,4,0
869,2,2,2,1,2,2,7
885,2,5,4,3,2,3,7
977,2,5,2,2,2,4,0
153,1,2,1,2,1,4,0
389,1,5,2,3,2,4,2
259,2,7,2,3,2,8,4
619,1,8,1,3,1,4,6
882,1,5,2,1,2,2,1
796,1,8,1,2,2,2,3
570,2,5,2,3,1,3,2
124,2,5,1,2,2,4,7
353,1,2,2,3,1,3,7
272,1,5,1,3,2,4,1
618,2,5,2,1,1,7,1
810,1,5,2,2,1,7,0
244,1,2,1,3,1,4,7
847,2,5,2,1,2,2,2
449,1,2,2,3,2,2,8
929,1,5,1,3,2,4,6
246,2,2,6,3,1,3,5
519,2,8,2,1,1,3,9
140,2,5,1,3,2,4,0
361,1,9,6,2,2,7,1
7,1,2,1,2,1,3,9
477,2,2,2,3,2,7,9
351,1,2,2,3,1,4,2
995,1,8,2,3,2,7,1
494,1,5,6,2,1,2,8
605,1,9,2,2,1,3,2
832,2,5,2,2,1,7,3
426,1,9,2,1,2,4,2
38,2,2,2,3,2,4,8
592,2,5,6,3,2,3,7
186,2,5,2,3,2,2,7
595,1,5,2,3,1,3,2
599,2,2,2,2,2,11,2
753,1,2,2,1,1,4,3
853,1,2,4,1,2,4,4
92,2,7,2,2,2,2,9
85,1,8,2,1,2,4,1
43,2,5,2,3,2,2,9
136,1,6,2,2,2,4,1
420,1,2,2,1,1,2,7
73,2,5,2,1,2,2,8
547,1,2,1,1,2,3,9
612,1,5,2,3,2,3,0
987,1,2,2,1,1,2,1
511,2,5,1,2,1,3,6
155,1,5,2,1,1,4,1
937,2,5,1,2,2,11,7
254,1,5,1,2,2,3,2
170,2,2,2,1,2,2,3
980,2,5,2,2,1,7,8
727,2,2,2,2,2,3,5
169,1,5,2,2,2,4,7
763,2,5,2,3,2,1,1
871,1,7,2,1,2,7,3
321,1,2,2,2,0,4,0
566,2,3,2,3,2,4,8
455,1,7,2,2,2,4,7
943,1,5,1,3,1,3,6
602,1,2,2,3,1,7,4
789,1,7,1,2,1,4,0
612,1,5,2,3,2,3,0
154,2,7,2,1,1,3,4
888,2,7,1,2,2,3,5
348,1,7,2,3,2,2,1
450,1,5,1,2,2,7,9
875,1,2,2,2,1,11,9
652,1,3,1,3,2,2,3
172,1,5,2,3,1,2,1
9,2,7,4,3,1,2,5
739,1,5,2,3,2,2,0
264,2,2,2,2,2,1,0
437,1,5,2,1,2,3,0
759,1,4,2,1,2,3,2
246,2,2,6,3,1,3,5
666,1,5,1,3,2,2,4
545,2,2,2,2,0,4,0
498,1,2,2,3,1,7,1
128,2,5,1,2,0,3,6
671,2,2,1,1,2,1,1
600,2,5,2,1,2,2,0
604,2,5,2,2,1,3,2
326,2,7,6,3,1,3,0
752,2,2,2,2,2,4,0
834,1,7,2,2,2,3,3
979,2,8,2,2,2,9,7
403,1,2,2,1,2,2,2
628,1,5,2,3,2,4,2
605,1,9,2,2,1,3,2
674,2,5,2,2,1,3,3
610,2,2,1,3,2,4,8
624,2,2,2,1,2,4,1
358,1,5,6,3,1,3,3
602,1,2,2,3,1,7,4
857,2,3,2,3,2,4,7
717,1,5,2,3,1,4,1
16,1,2,2,1,2,4,7
273,1,2,6,3,1,2,6
684,1,2,6,3,2,4,1
115,2,7,1,1,1,3,8
860,1,2,2,3,2,4,8
979,2,8,2,2,2,9,7
692,1,5,2,3,1,3,1
90,1,7,2,3,1,4,5
81,1,5,2,3,1,7,9
323,2,5,4,2,2,4,1
960,1,5,1,1,1,3,1
113,2,2,2,3,1,3,1
768,1,5,6,2,2,4,5
57,1,5,2,3,2,3,0
153,1,2,1,2,1,4,0
876,1,9,1,1,1,4,7
403,1,2,2,1,2,2,2
627,1,2,2,1,1,8,5
854,2,5,1,3,1,2,1
265,2,5,1,3,1,2,0
314,1,2,2,2,2,2,5
714,1,5,1,2,1,3,9
40,1,5,2,1,2,2,4
104,1,2,1,2,2,3,0
900,2,7,2,1,2,12,9
889,1,8,1,2,1,4,7
192,2,2,2,3,2,4,0
400,2,5,2,3,2,4,6
277,2,9,2,2,2,4,4
353,1,2,2,3,1,3,7
748,2,2,2,1,2,2,5
936,2,2,2,2,2,4,9
732,1,2,1,2,1,4,1
579,2,2,2,2,2,2,2
708,1,5,1,2,1,2,5
255,2,8,2,2,2,2,1
650,1,5,2,1,2,2,8
823,2,3,1,3,1,4,7
946,1,7,2,3,2,2,9
660,2,2,1,3,2,4,1
98,1,5,1,3,1,3,6
587,2,2,2,1,2,4,7
281,2,5,2,3,2,2,4
882,1,5,2,1,2,2,1
402,2,5,2,2,1,4,0
108,1,9,2,3,2,2,9
699,1,2,1,1,2,4,3
198,2,5,2,3,2,3,3
302,2,5,2,2,1,4,8
326,2,7,6,3,1,3,0
153,1,2,1,2,1,4,0
551,2,5,1,3,2,1,3
644,2,2,2,1,2,3,4
404,2,2,1,3,1,7,2
461,1,8,2,3,2,2,2
131,1,5,6,2,2,2,5
790,2,2,2,2,1,4,3
873,2,2,2,3,2,3,0
83,1,5,1,3,1,4,8
398,2,2,1,3,2,4,4
753,1,2,2,1,1,4,3
627,1,2,2,1,1,8,5
108,1,9,2,3,2,2,9
220,1,5,2,1,0,3,5
903,1,2,2,3,1,2,1
552,1,2,1,1,1,12,3
367,1,2,2,3,2,4,6
146,1,2,1,3,2,1,2
111,2,5,2,3,2,4,3
614,1,9,1,2,2,2,0
557,1,2,1,3,1,2,2
923,2,9,1,3,1,2,4
493,1,9,1,3,2,4,6
504,2,2,2,3,2,2,0
474,2,2,2,2,2,4,6
835,2,2,1,3,1,4,6
889,1,8,1,2,1,4,7
270,2,5,2,3,2,2,7
994,2,6,1,2,2,3,2
420,1,2,2,1,1,2,7
896,1,5,2,3,2,2,1
706,1,5,6,1,2,7,4
366,1,2,1,3,1,4,9
279,1,2,2,3,2,2,6
282,2,6,2,1,1,4,2
39,1,2,1,2,2,4,3
958,2,5,1,2,1,4,0
188,2,5,1,3,2,7,9
163,1,8,2,2,2,2,3
993,2,5,5,3,2,4,6
988,1,2,6,1,2,2,5
535,1,2,2,2,2,4,2
535,1,2,2,2,2,4,2
3,2,7,1,2,2,3,3
834,1,7,2,2,2,3,3
289,1,7,2,3,1,4,0
952,2,5,1,2,2,3,5
432,1,2,2,3,1,1,3
470,2,2,2,3,2,4,1
180,1,3,2,2,1,3,2
247,1,2,1,1,2,4,2
627,1,2,2,1,1,8,5
278,1,2,1,3,1,2,5
876,1,9,1,1,1,4,7
580,1,2,2,2,1,3,8
862,2,2,2,3,1,4,0
253,1,8,2,1,1,7,5
180,1,3,2,2,1,3,2
829,2,2,1,3,1,2,9
680,2,8,2,2,1,8,9
824,2,5,2,1,1,2,6
508,1,5,2,3,2,7,9
760,2,5,2,2,1,2,9
699,1,2,1,1,2,4,3
565,2,5,2,3,1,4,7
325,2,2,2,3,2,7,9
356,2,5,1,3,2,7,6
824,2,5,2,1,1,2,6
649,2,5,2,3,2,2,7
679,1,9,2,1,1,2,9
390,2,5,2,1,2,4,9
614,1,9,1,2,2,2,0
933,1,7,1,3,2,4,4
84,2,5,2,1,1,2,0
316,2,5,2,2,2,4,4
211,2,7,2,3,1,4,8
514,2,2,2,2,1,2,2
383,2,5,2,1,1,1,0
690,1,5,2,3,1,4,5
341,2,5,2,2,1,7,6
814,1,5,2,2,1,4,0
963,2,2,2,1,2,3,7
987,1,2,2,1,1,2,1
843,1,2,2,1,1,4,0
37,2,8,2,3,1,3,4
510,1,3,1,1,1,4,9
419,2,5,1,1,1,4,7
750,1,5,2,2,0,4,0
168,2,2,2,1,1,3,8
964,2,5,1,3,1,2,6
908,1,2,2,3,2,2,6
342,2,5,1,1,1,3,6
825,1,5,2,2,1,2,5
305,2,2,2,3,2,4,3
541,2,2,2,3,2,7,0
701,1,5,1,1,1,7,8
868,1,5,2,1,1,3,6
536,2,2,2,1,1,4,5
111,2,5,2,3,2,4,3
410,2,9,1,3,2,7,6
946,1,7,2,3,2,2,9
205,1,7,2,2,0,4,0
184,2,2,1,2,2,4,9
381,2,2,1,3,2,2,8
495,2,5,1,2,2,4,6
378,1,2,2,1,1,2,7
46,2,3,2,3,0,3,7
885,2,5,4,3,2,3,7
739,1,5,2,3,2,2,0
550,2,2,2,2,1,4,6
527,2,8,1,2,1,7,5
503,2,3,2,1,2,7,2
21,1,5,2,2,2,2,6
212,1,3,2,3,2,2,0
309,2,5,2,3,1,4,7
660,2,2,1,3,2,4,1
967,2,5,2,3,2,7,1
752,2,2,2,2,2,4,0
271,2,5,1,3,2,2,3
570,2,5,2,3,1,3,2
798,1,2,4,1,1,3,2
937,2,5,1,2,2,11,7
201,2,5,1,3,1,4,0
31,1,5,1,3,2,2,6
442,1,2,2,3,2,2,7
161,2,5,2,3,2,3,7
766,1,5,2,1,2,3,8
253,1,8,2,1,1,7,5
520,2,5,1,3,2,4,3
976,1,5,1,2,2,7,7
650,1,5,2,1,2,2,8
479,2,5,2,3,1,4,2
9,2,7,4,3,1,2,5
725,2,5,2,1,1,4,7
504,2,2,2,3,2,2,0
784,2,5,2,3,2,4,1
835,2,2,1,3,1,4,6
559,2,2,1,3,2,2,1
435,2,3,2,2,2,7,0
110,1,5,6,2,2,3,0
152,2,5,2,1,2,4,5
634,2,2,6,2,1,7,0
916,2,7,2,2,1,3,0
868,1,5,2,1,1,3,6
101,2,2,1,2,2,7,1
752,2,2,2,2,2,4,0
832,2,5,2,2,1,7,3
190,2,1,2,2,0,4,3
728,2,2,2,2,1,4,0
562,1,8,2,1,2,4,8
803,1,2,2,2,2,7,1
80,1,8,2,2,1,2,6
488,2,8,1,2,1,4,0
894,2,2,2,1,2,4,8
87,2,2,2,2,2,4,2
193,2,8,1,1,1,2,9
103,2,2,2,3,2,2,8
782,2,5,1,3,1,4,2
95,2,2,1,2,1,7,2
422,2,5,2,1,2,3,7
890,2,1,2,1,1,3,6
197,2,2,2,3,2,2,6
0,1,2,1,3,2,4,8
406,2,5,2,3,2,4,9
377,1,2,2,2,2,4,2
166,2,5,2,1,1,4,4
508,1,5,2,3,2,7,9
637,1,5,2,1,1,11,1
312,1,2,1,3,1,3,6
592,2,5,6,3,2,3,7
417,1,7,2,2,2,4,3
762,2,5,2,3,2,3,1
680,2,8,2,2,1,8,9
476,1,5,6,2,2,4,7
72,1,7,2,2,2,2,8
140,2,5,1,3,2,4,0
581,1,2,2,2,1,2,9
261,1,8,2,2,1,4,7
339,2,5,2,3,1,4,9
307,1,2,1,3,1,4,3
244,1,2,1,3,1,4,7
514,2,2,2,2,1,2,2
336,1,5,1,3,2,2,5
574,2,5,1,2,2,7,5
560,2,2,1,3,2,4,2
75,1,2,1,3,2,4,7
879,2,2,2,3,1,2,7
174,2,2,2,2,2,2,0
108,1,9,2,3,2,2,9
182,1,5,2,3,1,4,6
191,1,5,2,2,2,2,9
64,2,5,2,3,2,4,3
848,2,8,2,3,1,7,4
962,1,5,2,1,2,3,8
473,2,7,2,1,2,2,4
782,2,5,1,3,1,4,2
99,1,2,2,1,2,8,1
543,2,2,2,1,1,2,1
863,2,1,2,1,1,7,0
127,2,5,2,3,2,4,2
451,1,8,2,3,2,2,2
913,2,5,2,2,1,4,0
368,1,5,2,1,2,2,9
850,2,2,2,1,2,4,8
42,1,2,1,3,1,4,1
883,1,5,2,3,2,4,6
418,1,5,2,3,2,2,1
487,2,2,1,3,1,2,0
77,1,2,2,2,2,4,0
825,1,5,2,2,1,2,5
800,1,5,2,1,2,3,9
269,1,5,2,2,2,4,9
673,1,5,2,1,2,2,0
700,2,5,1,1,1,7,8
758,1,7,1,3,2,4,7
899,2,5,2,3,2,2,5
727,2,2,2,2,2,3,5
314,1,2,2,2,2,2,5
924,1,2,2,3,2,3,9
850,2,2,2,1,2,4,8
901,1,8,2,2,1,4,3
888,2,7,1,2,2,3,5
992,2,2,1,2,2,3,8
944,2,5,2,3,2,4,7
167,2,2,2,2,1,12,3
338,1,5,1,2,1,4,7
192,2,2,2,3,2,4,0
452,2,5,2,3,2,3,0
282,2,6,2,1,1,4,2
335,1,5,1,1,2,7,1
389,1,5,2,3,2,4,2
999,2,7,2,3,2,3,8
524,2,7,1,1,2,2,5
239,2,5,1,1,2,7,9
831,1,2,2,3,2,7,5
957,2,8,2,3,2,2,0
482,1,7,2,2,2,4,5
658,2,2,1,1,2,3,4
715,2,2,2,2,1,2,8
591,1,7,4,2,2,3,2
890,2,1,2,1,1,3,6
554,1,8,2,2,1,4,2
457,2,9,2,2,1,3,8
88,2,2,2,1,1,7,0
659,1,5,2,1,1,3,9
94,1,5,2,3,1,3,0
451,1,8,2,3,2,2,2
427,1,2,2,1,1,4,4
150,2,5,2,2,2,9,1
513,1,9,2,2,2,4,0
375,2,2,3,3,1,3,5
21,1,5,2,2,2,2,6
882,1,5,2,1,2,2,1
312,1,2,1,3,1,3,6
996,2,7,2,3,1,3,9
839,1,2,2,2,1,7,5
518,2,5,1,3,2,4,6
205,1,7,2,2,0,4,0
951,2,2,6,3,2,7,9
374,2,7,1,3,2,7,2
450,1,5,1,2,2,7,9
625,2,5,1,2,2,4,3
783,1,2,2,3,1,2,0
594,1,5,2,1,2,2,0
178,1,5,1,1,0,4,0
209,1,5,2,2,1,2,5
499,2,8,2,3,1,4,0
463,1,5,1,1,1,3,7
839,1,2,2,2,1,7,5
123,1,5,2,2,1,3,2
992,2,2,1,2,2,3,8
112,2,5,2,1,2,4,2
11,1,7,2,3,2,4,3
125,1,5,2,1,1,4,6
564,1,5,1,3,2,2,9
330,1,2,2,2,1,4,0
900,2,7,2,1,2,12,9
282,2,6,2,1,1,4,2
139,2,2,2,2,2,2,1
400,2,5,2,3,2,4,6
901,1,8,2,2,1,4,3
96,1,5,2,3,2,4,5
516,1,2,1,3,2,4,6
568,1,5,1,1,1,8,2
923,2,9,1,3,1,2,4
845,1,9,1,1,1,4,1
68,1,9,2,2,1,4,1
117,1,2,2,3,1,2,0
887,2,5,1,1,2,3,3
58,2,5,2,3,1,1,7
32,1,5,1,1,2,4,8
317,2,2,2,2,1,4,8
49,1,2,1,1,2,7,5
879,2,2,2,3,1,2,7
488,2,8,1,2,1,4,0
18,1,8,2,2,2,4,2
725,2,5,2,1,1,4,7
196,2,2,2,2,2,3,5
890,2,1,2,1,1,3,6
449,1,2,2,3,2,2,8
989,2,5,2,2,2,4,6
558,1,5,2,1,1,3,7
678,1,7,1,2,1,3,4
451,1,8,2,3,2,2,2
288,1,5,2,3,2,4,0
140,2,5,1,3,2,4,0
83,1,5,1,3,1,4,8
693,2,2,2,2,2,2,1
390,2,5,2,1,2,4,9
590,1,5,2,1,1,2,1
214,1,8,2,3,2,3,0
525,2,6,1,3,2,4,9
214,1,8,2,3,2,3,0
402,2,5,2,2,1,4,0
127,2,5,2,3,2,4,2
821,2,2,2,1,2,4,0
476,1,5,6,2,2,4,7
759,1,4,2,1,2,3,2
403,1,2,2,1,2,2,2
28,2,9,2,2,2,4,1
791,1,2,2,3,2,7,7
337,2,5,1,3,1,4,7
830,2,1,2,3,2,4,3
713,2,5,2,3,2,2,0
360,1,2,1,2,1,4,0
568,1,5,1,1,1,8,2
391,1,2,1,3,1,7,2
217,2,5,1,3,2,3,8
573,1,4,2,1,2,7,2
668,1,4,1,1,2,4,3
201,2,5,1,3,1,4,0
16,1,2,2,1,2,4,7
321,1,2,2,2,0,4,0
517,1,9,2,1,2,4,0
569,2,2,2,2,2,3,0
324,1,5,2,2,2,4,7
411,1,5,2,1,1,3,0
317,2,2,2,2,1,4,8
680,2,8,2,2,1,8,9
964,2,5,1,3,1,2,6
81,1,5,2,3,1,7,9
473,2,7,2,1,2,2,4
467,1,5,1,1,1,9,4
424,2,4,2,1,2,2,8
944,2,5,2,3,2,4,7
730,1,2,2,3,2,4,0
688,1,2,1,2,2,4,2
203,1,3,6,3,1,8,9
582,2,9,2,2,2,7,2
386,2,2,2,3,1,4,1
777,1,2,1,1,2,9,9
97,1,5,2,3,1,4,5
344,1,5,2,3,2,4,1
802,1,5,2,2,2,2,4
207,2,5,3,2,2,2,0
513,1,9,2,2,2,4,0
635,1,5,2,1,2,2,5
791,1,2,2,3,2,7,7
585,1,5,2,3,2,4,4
165,2,5,6,3,2,2,0
21,1,5,2,2,2,2,6
153,1,2,1,2,1,4,0
938,1,5,2,2,2,2,6
438,2,5,1,1,2,3,6
294,2,2,2,3,0,2,1
218,2,9,2,1,1,10,9
668,1,4,1,1,2,4,3
494,1,5,6,2,1,2,8
229,1,5,2,2,2,4,1
19,2,5,2,3,1,4,0
986,2,5,1,2,1,7,3
552,1,2,1,1,1,12,3
949,2,2,4,3,2,3,0
147,1,2,1,3,1,3,3
107,1,5,1,2,2,2,3
402,2,5,2,2,1,4,0
595,1,5,2,3,1,3,2
482,1,7,2,2,2,4,5
366,1,2,1,3,1,4,9
833,2,2,2,2,1,3,8
413,1,5,2,2,1,4,7
308,2,5,2,1,1,4,0
801,1,5,2,1,0,4,3
917,1,5,2,3,2,4,5
834,1,7,2,2,2,3,3
133,2,5,2,1,2,7,6
718,2,2,1,3,1,4,4
282,2,6,2,1,1,4,2
777,1,2,1,1,2,9,9
72,1,7,2,2,2,2,8
480,2,5,2,2,1,3,2
351,1,2,2,3,1,4,2
559,2,2,1,3,2,2,1
325,2,2,2,3,2,7,9
744,1,5,2,3,1,7,3
442,1,2,2,3,2,2,7
99,1,2,2,1,2,8,1
58,2,5,2,3,1,1,7
507,2,5,1,2,2,4,5
257,1,9,2,1,2,3,2
412,1,2,2,2,2,7,0
451,1,8,2,3,2,2,2
64,2,5,2,3,2,4,3
594,1,5,2,1,2,2,0
153,1,2,1,2,1,4,0
984,1,5,2,2,1,4,9
265,2,5,1,3,1,2,0
820,2,5,6,3,1,7,0
78,2,8,2,2,2,3,2
314,1,2,2,2,2,2,5
